place,magnitude,longitude,latitude,depth_km,time,year,month,day,energy_index,depth_score,frequency_index,mag_variability,composite_score
"38 km NNE of Pachperwa, India",4.4,82.8074,27.8305,10.0,2022-01-06 18:29:13.484,2022,1,6,0.20930232558139528,0.3247886905645809,0.0037037037037037034,0.5395459852183044,0.23631081030330514
"11 km ESE of Samtse, Bhutan",4.2,89.2113,26.8706,10.0,2022-01-06 14:46:09.394,2022,1,6,0.16279069767441845,0.3247886905645809,0.014197530864197531,0.5415552441717484,0.22295658616900327
Kashmir-India border region,4.3,76.074,33.0339,40.06,2022-01-04 17:15:52.331,2022,1,4,0.18604651162790664,0.08031433589429292,0.03518518518518519,0.542148864726796,0.17531348904865623
"97 km ENE of Port Blair, India",4.6,93.6061,11.9077,131.6,2022-01-04 15:02:42.007,2022,1,4,0.2558139534883721,0.018554746302310535,0.033950617283950615,0.5412234584624573,0.1838447433868641
"155 km NNE of Bamboo Flat, India",4.7,93.0237,13.0711,35.0,2022-01-04 01:14:27.164,2022,1,4,0.2790697674418601,0.09288867109513958,0.0617283950617284,0.5362843572159012,0.2167713387262532
western Xizang,4.5,88.3531,33.9519,10.0,2022-01-03 00:28:04.263,2022,1,3,0.23255813953488325,0.3247886905645809,0.016049382716049384,0.5339189535593224,0.24669271019126504
"20 km SW of Ashk?sham, Afghanistan",4.2,71.3585,36.5701,218.64,2022-01-02 08:59:59.686,2022,1,2,0.16279069767441845,0.007576830751112972,0.9518518518518518,0.4581968149008824,0.36556343707192
"Badakhshan, Afghanistan",5.2,71.1783,36.59,231.91,2022-01-01 13:15:25.380,2022,1,1,0.3953488372093019,0.006623974659434038,0.969753086419753,0.4749834880411573,0.45371388149922603
"59 km N of Khand?d, Afghanistan",4.1,72.2407,37.4846,189.59,2021-12-31 21:54:32.154,2021,12,31,0.13953488372092981,0.010125952356991692,0.2938271604938272,0.478182774500666,0.19655290369013004
"32 km WSW of Ashk?sham, Afghanistan",4.6,71.1823,36.6252,223.29,2021-12-31 07:56:48.332,2021,12,31,0.2558139534883721,0.007230103825103104,0.9753086419753085,0.4749834880411573,0.4064170933772067
"69 km SE of Gilgit, Pakistan",4.1,74.9167,35.5329,10.0,2021-12-30 12:24:43.735,2021,12,30,0.13953488372092981,0.3247886905645809,0.02654320987654321,0.4774134010518158,0.20828219457037883
"northern Qinghai, China",5.0,94.6585,36.9982,10.0,2021-12-29 21:30:22.185,2021,12,29,0.3488372093023251,0.3247886905645809,0.0024691358024691358,0.4912818470756371,0.2775997569089218
"18 km WNW of Dh?rchula, India",4.5,80.3449,29.9056,10.0,2021-12-29 19:08:19.232,2021,12,29,0.23255813953488325,0.3247886905645809,0.030246913580246913,0.4864282113557875,0.24311848157678417
"31 km E of Barkhan, Pakistan",4.4,69.8504,29.8879,10.0,2021-12-29 04:55:19.027,2021,12,29,0.20930232558139528,0.3247886905645809,0.02654320987654321,0.4864282113557875,0.23405302076713752
"213 km SSE of Port Blair, India",5.0,93.4354,9.8601,92.37,2021-12-29 00:01:00.663,2021,12,29,0.3488372093023251,0.03019395318292782,0.12654320987654322,0.49371615477523606,0.2353347372369669
"54 km SSW of Jurm, Afghanistan",4.2,70.6265,36.3998,213.65,2021-12-28 13:16:30.068,2021,12,28,0.16279069767441845,0.007965619940166835,0.9154320987654321,0.4957426354017041,0.3621875691727018
"Hindu Kush region, Afghanistan",4.1,70.7233,36.419,207.09,2021-12-28 12:31:47.144,2021,12,28,0.13953488372092981,0.008505102859192136,0.9197530864197531,0.4923011403607993,0.35474692767618166
"Nicobar Islands, India region",4.7,93.9416,8.3999,32.62,2021-12-28 07:06:17.904,2021,12,28,0.2790697674418601,0.1001119221477392,0.16913580246913582,0.48542240292003863,0.23779971019687557
"50 km E of Falam, Myanmar",4.7,94.1653,22.9337,40.41,2021-12-27 20:13:18.353,2021,12,27,0.2790697674418601,0.07955820004116572,0.12222222222222222,0.47548452097900307,0.21944220231734846
"64 km SE of Gilgit, Pakistan",4.4,74.8743,35.5564,51.7,2021-12-27 19:40:58.392,2021,12,27,0.20930232558139528,0.06055467976570022,0.025925925925925925,0.47548452097900307,0.16619864352324534
"34 km SE of Jurm, Afghanistan",4.4,71.0497,36.6104,200.63,2021-12-27 18:52:46.933,2021,12,27,0.20930232558139528,0.00907066733142206,0.9703703703703703,0.47485154940248075,0.38934380578930855
"68 km WNW of Skardu, Pakistan",4.8,74.9802,35.6073,10.0,2021-12-27 13:37:24.003,2021,12,27,0.3023255813953487,0.3247886905645809,0.025925925925925925,0.4797091116676444,0.2654489743611454
"60 km SE of Gilgit, Pakistan",5.2,74.8205,35.5592,10.0,2021-12-27 13:31:04.395,2021,12,27,0.3953488372093019,0.3247886905645809,0.025925925925925925,0.4958184673044335,0.30042351724154737
"214 km NW of Sabang, Indonesia",4.3,93.7676,7.064,44.6,2021-12-27 04:30:28.474,2021,12,27,0.18604651162790664,0.07140740613375976,0.2271604938271605,0.4937838381198268,0.2138258297779714
"11 km SE of Battagram, Pakistan",4.5,73.1273,34.6134,28.13,2021-12-24 17:58:56.965,2021,12,24,0.23255813953488325,0.11695277610208181,0.030864197530864196,0.4871061723721058,0.1914155181012615
"17 km W of Pyu, Myanmar",4.2,96.2729,18.4813,14.42,2021-12-24 12:47:30.331,2021,12,24,0.16279069767441845,0.2290690249407741,0.02962962962962963,0.45386403876807135,0.18973101364385808
"27 km SSE of Jurm, Afghanistan",4.4,70.9849,36.646,224.48,2021-12-24 07:00:00.870,2021,12,24,0.20930232558139528,0.007143669750494021,0.9765432098765432,0.4540940786407052,0.38729164565635343
"Nicobar Islands, India region",4.9,92.5432,7.1248,10.0,2021-12-23 22:39:06.686,2021,12,23,0.3255813953488369,0.3247886905645809,0.02469135802469136,0.46189248634265984,0.27060737347080993
"24 km WSW of Markaz-e Woluswal?-ye ?ch?n, Afghanistan",4.4,70.4751,34.0215,51.3,2021-12-23 13:02:54.518,2021,12,23,0.20930232558139528,0.0610877735877814,0.020987654320987655,0.46189248634265984,0.16305854388207958
"65 km NNE of Sabang, Indonesia",4.3,95.4471,6.466,224.2,2021-12-23 08:56:14.856,2021,12,23,0.18604651162790664,0.007163924999260161,0.04259259259259259,0.463373319945098,0.1470614064594952
"Andaman Islands, India region",5.0,94.0416,10.2993,10.0,2021-12-21 21:08:33.831,2021,12,21,0.3488372093023251,0.3247886905645809,0.10308641975308641,0.4735477841542505,0.30009396845836817
"61 km SE of Hayuliang, India",4.5,96.9853,27.6752,43.61,2021-12-21 05:04:14.782,2021,12,21,0.23255813953488325,0.07319510387348455,0.012345679012345678,0.4567357826351375,0.1712909119539373
"75 km N of P?r?n, Afghanistan",4.4,70.9302,36.0988,92.4,2021-12-20 20:35:32.010,2021,12,20,0.20930232558139528,0.03018131679406668,0.8641975308641975,0.45636979372854414,0.365305994927336
"Hindu Kush region, Afghanistan",4.1,69.4107,36.3532,10.0,2021-12-20 08:13:40.008,2021,12,20,0.13953488372092981,0.3247886905645809,0.30925925925925923,0.4593532010983739,0.27625217692304155
"225 km N of Bamboo Flat, India",5.1,92.7495,13.7358,10.0,2021-12-19 03:19:46.151,2021,12,19,0.3720930232558135,0.3247886905645809,0.06296296296296296,0.4748075617089547,0.2983916057777639
"99 km NE of Lobujya, Nepal",4.0,87.5592,28.5625,10.0,2021-12-18 00:29:25.240,2021,12,18,0.11627906976744162,0.3247886905645809,0.033950617283950615,0.4816210726600294,0.20262566227974188
"44 km SE of Khorugh, Tajikistan",4.1,71.967,37.2698,174.34,2021-12-17 23:39:44.191,2021,12,17,0.13953488372092981,0.011802225140630307,0.5092592592592592,0.48655701078558766,0.25208613202013597
western Xizang,4.5,82.8305,34.3557,10.0,2021-12-17 01:51:47.869,2021,12,17,0.23255813953488325,0.3247886905645809,0.0154320987654321,0.4565070739535635,0.2349266072627469
"31 km NE of Falam, Myanmar",4.5,93.8775,23.1346,65.95,2021-12-16 20:13:20.741,2021,12,16,0.23255813953488325,0.045718925536740014,0.12160493827160493,0.4531732185134158,0.19120229756630772
"22 km ESE of Chubek, Tajikistan",4.8,69.9415,37.5281,10.0,2021-12-14 22:17:14.779,2021,12,14,0.3023255813953487,0.3247886905645809,0.06111111111111111,0.4511684875442183,0.2699641770389278
"38 km SSE of Farkh?r, Afghanistan",4.0,70.0532,36.2602,122.57,2021-12-14 02:00:29.735,2021,12,14,0.11627906976744162,0.020579103480239953,0.7506172839506172,0.4551966517792545,0.30177626904320703
"42 km ESE of Barkhan, Pakistan",4.1,69.9288,29.7501,10.0,2021-12-12 13:26:13.997,2021,12,12,0.13953488372092981,0.3247886905645809,0.025308641975308643,0.46182917437109966,0.2056359185929628
"34 km E of Mawlaik, Myanmar",4.5,94.7467,23.6643,119.01,2021-12-12 12:08:25.375,2021,12,12,0.23255813953488325,0.021460914410894816,0.12037037037037036,0.45519665177925445,0.18513266779941356
"10 km SE of Kakad Wari Dir Upper, Pakistan",4.2,72.1372,34.9192,67.32,2021-12-11 23:38:32.213,2021,12,11,0.16279069767441845,0.044618709197144404,0.014814814814814814,0.4588436577345572,0.14066167384921985
"11 km WSW of Farkh?r, Afghanistan",4.0,69.7473,36.5179,212.37,2021-12-11 20:38:33.809,2021,12,11,0.11627906976744162,0.008068280039931678,0.545679012345679,0.46825182348102223,0.24937227103716053
"98 km E of Phek, India",4.2,95.4612,25.5067,65.73,2021-12-10 04:14:54.431,2021,12,10,0.16279069767441845,0.04589981236218275,0.06296296296296296,0.4626605832321707,0.1535915255021585
"121 km NE of Lobujya, Nepal",4.2,87.5826,28.8093,41.26,2021-12-08 04:23:25.024,2021,12,8,0.16279069767441845,0.07777401388674798,0.033950617283950615,0.4644628594777168,0.15457733090037862
"11 km W of Ashk?sham, Afghanistan",4.0,71.401,36.6747,182.13,2021-12-07 07:24:40.607,2021,12,7,0.11627906976744162,0.010911070809019817,0.9617283950617284,0.47308885149879404,0.35482086861111073
"11 km WSW of Ashk?sham, Afghanistan",4.1,71.4082,36.6529,220.32,2021-12-06 10:49:12.255,2021,12,6,0.13953488372092981,0.007449880621825755,0.9604938271604938,0.4772383704692177,0.362408891818288
"71 km NW of Mogok, Myanmar",5.0,96.1089,23.4414,10.0,2021-12-06 00:25:39.792,2021,12,6,0.3488372093023251,0.3247886905645809,0.02160493827160494,0.4855944836099467,0.28153060300635224
"13 km W of Ashk?sham, Afghanistan",4.3,71.3856,36.6853,177.51,2021-12-05 17:42:14.358,2021,12,5,0.18604651162790664,0.011430200528674777,0.9648148148148148,0.48646256120480735,0.38214691708636084
"247 km N of Bamboo Flat, India",4.3,92.4294,13.9216,10.0,2021-12-05 13:39:30.450,2021,12,5,0.18604651162790664,0.3247886905645809,0.046296296296296294,0.4847334692732367,0.2305975461759721
"southern Xinjiang, China",4.4,89.2743,37.1614,10.0,2021-12-05 01:48:06.302,2021,12,5,0.20930232558139528,0.3247886905645809,0.001851851851851852,0.48384502267416457,0.22749270295872123
"southern Xinjiang, China",4.3,89.449,37.1424,10.0,2021-12-05 01:43:09.702,2021,12,5,0.18604651162790664,0.3247886905645809,0.0024691358024691358,0.4838709228243876,0.21951137408518795
"31 km ESE of Farkh?r, Afghanistan",4.0,70.1915,36.4917,221.49,2021-12-04 18:09:35.684,2021,12,4,0.11627906976744162,0.0073626014399789715,0.8685185185185185,0.48933934048931266,0.3330688554816258
"25 km WSW of Ashk?sham, Afghanistan",4.3,71.2851,36.5787,222.74,2021-12-03 13:10:50.536,2021,12,3,0.18604651162790664,0.007270363021997199,0.9648148148148148,0.4898853830937503,0.38162038099303286
"25 km NW of Baghl?n, Afghanistan",4.0,68.4836,36.2637,62.9,2021-12-02 17:57:08.923,2021,12,2,0.11627906976744162,0.04833773777734833,0.07098765432098765,0.4954476232231453,0.14484616592666033
"37 km SW of Ashk?sham, Afghanistan",4.1,71.1951,36.4846,142.22,2021-12-02 16:39:51.343,2021,12,2,0.13953488372092981,0.016500590949168795,0.9462962962962962,0.47315065682291574,0.360509029637129
"271 km NNW of Rikaze, China",4.3,87.8006,31.5121,10.0,2021-12-01 08:30:49.521,2021,12,1,0.18604651162790664,0.3247886905645809,0.0037037037037037034,0.46949911925746585,0.21766424552545832
"44 km S of Jurm, Afghanistan",4.2,70.7382,36.4727,196.6,2021-11-30 18:02:56.185,2021,11,30,0.16279069767441845,0.009442218745164122,0.9259259259259258,0.4696414564198248,0.36126499881679264
"289 km NNW of Rikaze, China",5.5,87.9296,31.723,6.77,2021-11-30 13:53:41.109,2021,11,30,0.46511627906976716,0.4636063701728518,0.00308641975308642,0.5154723031273409,0.35678474062500415
"83 km W of Yenangyaung, Myanmar",4.2,94.0737,20.5401,62.35,2021-11-29 21:22:06.678,2021,11,29,0.16279069767441845,0.04883681893578274,0.020370370370370372,0.5036675301004675,0.14982867102765485
"24 km NW of Hakha, Myanmar",4.4,93.4533,22.8125,55.11,2021-11-29 13:24:26.617,2021,11,29,0.20930232558139528,0.05631864556896949,0.07098765432098765,0.503343966914073,0.18058398396308856
"25 km ESE of Farkh?r, Afghanistan",4.1,70.1384,36.5215,224.51,2021-11-29 03:24:36.000,2021,11,29,0.13953488372092981,0.007141502528567467,0.8475308641975308,0.507237809317951,0.3385909723815427
"65 km SE of W?ngjing, India",4.4,94.5821,24.2296,71.92,2021-11-28 17:21:20.764,2021,11,28,0.20930232558139528,0.04122699478854085,0.1228395061728395,0.49208896170392896,0.18808578344942278
"89 km ESE of Margherita, India",4.4,96.5311,27.0354,10.0,2021-11-28 17:02:20.837,2021,11,28,0.20930232558139528,0.3247886905645809,0.027160493827160494,0.4904904378546177,0.23481667572961634
"35 km WSW of Mawlaik, Myanmar",4.3,94.0667,23.5533,69.24,2021-11-28 02:18:54.724,2021,11,28,0.18604651162790664,0.043149022272263526,0.13827160493827162,0.48710617237209486,0.18353736172821533
"68 km ESE of Margherita, India",4.6,96.3025,27.0398,10.0,2021-11-28 01:32:51.010,2021,11,28,0.2558139534883721,0.3247886905645809,0.030246913580246913,0.4849488661738967,0.2510361146832217
"25 km WSW of Falam, Myanmar",4.4,93.4368,22.8532,58.3,2021-11-27 09:47:16.620,2021,11,27,0.20930232558139528,0.05279695103441931,0.0691358024691358,0.48092669358977436,0.1758780063678433
"32 km ESE of Farkh?r, Afghanistan",4.1,70.2067,36.4955,216.32,2021-11-27 02:37:45.383,2021,11,27,0.13953488372092981,0.007755369635137748,0.8753086419753086,0.4845352195553489,0.3422834951382393
"20 km WSW of Falam, Myanmar",6.2,93.5061,22.8232,43.0,2021-11-25 23:45:41.752,2021,11,25,0.6279069767441856,0.07433666953758429,0.07716049382716049,0.6078802352644924,0.348823767991325
"206 km NW of Sabang, Indonesia",4.7,94.0102,7.2224,52.55,2021-11-24 03:15:10.719,2021,11,24,0.2790697674418601,0.05944829853971426,0.25,0.6056151388201504,0.26587876406260214
"9 km NNE of Seoni, India",4.3,77.1736,31.3163,10.0,2021-11-23 16:31:58.690,2021,11,23,0.18604651162790664,0.3247886905645809,0.006172839506172839,0.5841914242812037,0.2354853752296363
"50 km WSW of Wana, Pakistan",4.0,69.0845,32.1077,42.75,2021-11-20 14:03:46.610,2021,11,20,0.11627906976744162,0.07481372100620713,0.014197530864197531,0.5895087389563538,0.15137679822965877
"107 km E of W?ngjing, India",4.6,95.1196,24.637,128.95,2021-11-20 11:12:18.811,2021,11,20,0.2558139534883721,0.019119659899850913,0.09259259259259259,0.5905919206291154,0.2060517349384084
"21 km SSW of Pal?sb?ri, India",4.2,91.4838,25.9374,10.0,2021-11-20 07:42:09.082,2021,11,20,0.16279069767441845,0.3247886905645809,0.019753086419753086,0.5905919206291154,0.23170097652649724
"35 km S of Farkh?r, Afghanistan",4.2,69.8673,36.2551,131.56,2021-11-20 06:28:54.230,2021,11,20,0.16279069767441845,0.01856310541026881,0.6006172839506172,0.5919484031295069,0.300564101995694
"20 km SSW of Jalor, India",4.4,72.5323,25.1721,10.0,2021-11-19 20:56:16.978,2021,11,19,0.20930232558139528,0.3247886905645809,0.0006172839506172839,0.582666351379567,0.24200726028922298
"30 km ENE of A?bak, Afghanistan",4.2,68.3175,36.3825,10.0,2021-11-19 10:39:47.357,2021,11,19,0.16279069767441845,0.3247886905645809,0.059876543209876544,0.5838409387214252,0.24071919343787457
"36 km SE of Jurm, Afghanistan",4.2,71.0725,36.6001,202.35,2021-11-17 00:52:23.608,2021,11,17,0.16279069767441845,0.008916573560775983,0.9679012345679011,0.5847631941450258,0.38889567533996955
"204 km NW of Nagqu, China",4.0,90.3621,32.621,10.0,2021-11-15 01:21:44.026,2021,11,15,0.11627906976744162,0.3247886905645809,0.009259259259259259,0.5752563240393662,0.2104981104804695
"207 km WSW of Pathein, Myanmar",4.8,93.0067,15.9095,10.0,2021-11-14 10:30:11.352,2021,11,14,0.3023255813953487,0.3247886905645809,0.0024691358024691358,0.5815181261009721,0.27485612899528034
"73 km W of Wana, Pakistan",4.7,68.7997,32.202,10.0,2021-11-13 21:42:04.636,2021,11,13,0.2790697674418601,0.3247886905645809,0.011728395061728394,0.5854485808798972,0.2696209771432129
Myanmar,4.3,96.6407,25.4248,19.56,2021-11-12 17:48:17.033,2021,11,12,0.18604651162790664,0.16951493433772694,0.03333333333333333,0.5829888822742765,0.20327667832867385
"104 km SSE of Shache, China",4.5,77.5353,37.5069,10.0,2021-11-11 13:06:44.061,2021,11,11,0.23255813953488325,0.3247886905645809,0.03950617283950617,0.5641105839375752,0.25708565227886715
"49 km ESE of Farkh?r, Afghanistan",4.0,70.3913,36.4703,203.24,2021-11-10 06:46:50.354,2021,11,10,0.11627906976744162,0.008837857928095562,0.9086419753086419,0.5641105839375752,0.3546842203184252
"12 km NW of Ashk?sham, Afghanistan",4.1,71.4232,36.7565,171.12,2021-11-10 06:14:32.698,2021,11,10,0.13953488372092981,0.012194147006832868,0.9691358024691358,0.5641105839375752,0.3787862842619539
"34 km W of Ashk?sham, Afghanistan",4.4,71.1487,36.6409,202.59,2021-11-09 14:25:42.611,2021,11,9,0.20930232558139528,0.008895279103053473,0.9777777777777777,0.5634511388952113,0.40444174900797786
"89 km NE of Sar?han, India",4.6,78.5517,31.9939,10.0,2021-11-09 10:57:27.886,2021,11,9,0.2558139534883721,0.3247886905645809,0.009876543209876543,0.5648506149320677,0.25792878440435474
"55 km SE of Phek, India",4.2,94.9456,25.3783,76.61,2021-11-09 04:17:23.043,2021,11,9,0.16279069767441845,0.03818285591082933,0.07098765432098765,0.5584243803244938,0.16803302879267476
"112 km E of W?ngjing, India",4.5,95.1714,24.7068,120.86,2021-11-08 02:18:33.714,2021,11,8,0.23255813953488325,0.02099623965312137,0.09135802469135802,0.5544831742960245,0.19265639106773264
"223 km SSE of Port Blair, India",4.9,93.6735,9.8651,10.0,2021-11-07 23:58:24.676,2021,11,7,0.3255813953488369,0.3247886905645809,0.13580246913580246,0.5623825339401309,0.31345865838820836
"17 km ESE of Gangtok, India",4.6,88.7826,27.271,10.0,2021-11-07 16:20:46.399,2021,11,7,0.2558139534883721,0.3247886905645809,0.014814814814814814,0.5636660989833857,0.258985674913287
"52 km NNW of P?r?n, Afghanistan",4.2,70.7367,35.8697,93.18,2021-11-07 05:03:02.318,2021,11,7,0.16279069767441845,0.029855596361627997,0.8265432098765432,0.5636660989833857,0.3556263605930971
Myanmar-India border region,4.3,94.7771,24.1594,108.83,2021-11-06 13:09:16.435,2021,11,6,0.18604651162790664,0.024297953509154938,0.12037037037037036,0.558506660507697,0.18505935911580318
"115 km NNE of Lobujya, Nepal",5.0,87.4455,28.8267,10.0,2021-11-05 01:48:32.008,2021,11,5,0.3488372093023251,0.3247886905645809,0.03641975308641975,0.5708168258817744,0.2980176580508301
"22 km SE of Jati, Pakistan",4.9,68.4329,24.2251,10.0,2021-11-04 09:45:40.485,2021,11,4,0.3255813953488369,0.3247886905645809,0.0,0.5780958970274415,0.28186504556735437
"9 km WSW of Rang?p?ra, India",4.4,92.5824,26.7969,10.0,2021-11-04 04:49:04.009,2021,11,4,0.20930232558139528,0.3247886905645809,0.029012345679012348,0.5717600897311079,0.24747008647405283
"40 km NE of Jurm, Afghanistan",4.3,71.2002,37.0738,113.57,2021-11-03 04:29:45.514,2021,11,3,0.18604651162790664,0.02291425202318218,0.9808641975308642,0.5684775380615813,0.40133252216751614
"48 km N of Sarupathar, India",4.8,96.7986,26.6453,10.0,2021-11-02 13:29:31.927,2021,11,2,0.3023255813953487,0.3247886905645809,0.034567901234567905,0.5614383958253331,0.27986886081195916
western Xizang,4.6,84.6179,33.5483,10.0,2021-11-02 04:01:11.655,2021,11,2,0.2558139534883721,0.3247886905645809,0.009259259259259259,0.5619961494672193,0.25734629359697314
"130 km SW of Port Blair, India",4.4,91.8348,10.9014,10.0,2021-10-31 07:38:04.425,2021,10,31,0.20930232558139528,0.3247886905645809,0.033950617283950615,0.5614086333997497,0.2471519359255837
