place,magnitude,longitude,latitude,depth_km,time,year,month,day,energy_index,depth_score,frequency_index,mag_variability,composite_score,cluster
"44 km WNW of Bamboo Flat, India",4.4,92.3616,11.8926,22.675,2023-10-08 08:10:48.987,2023,10,8,0.2093023255813952,0.146007733632955,0.0216049382716049,0.3717788874522478,0.1709258150474655,4
"32 km SSW of Murghob, Tajikistan",4.2,73.8079,37.9015,11.429,2023-10-08 06:15:08.913,2023,10,8,0.1627906976744184,0.2863950479494518,0.0265432098765432,0.3685853653991008,0.1904991134524103,2
"40 km S of Ashkāsham, Afghanistan",4.4,71.5013,36.3154,103.342,2023-10-08 01:51:24.129,2023,10,8,0.2093023255813952,0.0260570510624064,0.8617283950617284,0.3607963426795464,0.349321626886454,2
"Nicobar Islands, India region",4.2,94.2956,8.5748,10.0,2023-10-08 00:04:56.398,2023,10,8,0.1627906976744184,0.3247886905645809,0.1222222222222222,0.3633230959371888,0.2232279367733255,4
"Nicobar Islands, India region",4.4,94.2213,8.7033,10.369,2023-10-08 00:03:03.557,2023,10,8,0.2093023255813952,0.3139502356129331,0.0925925925925925,0.3625058495851843,0.2292673984426474,4
"290 km SSE of Port Blair, India",4.5,93.8804,9.2935,10.0,2023-10-07 23:57:26.766,2023,10,7,0.2325581395348832,0.3247886905645809,0.1024691358024691,0.3610162593068321,0.2423622443249964,4
"293 km SSE of Port Blair, India",4.6,93.8582,9.2548,10.0,2023-10-07 21:49:41.275,2023,10,7,0.2558139534883721,0.3247886905645809,0.0969135802469135,0.3619522995778306,0.2492532963604784,4
"38 km NE of Dipayal, Nepal",5.0,81.2055,29.5133,10.0,2023-10-07 06:00:01.972,2023,10,7,0.3488372093023251,0.3247886905645809,0.0401234567901234,0.3769674513156088,0.2698661777918311,8
"118 km W of Damusi, China",4.4,75.2766,37.6849,101.69,2023-10-05 15:29:01.653,2023,10,5,0.2093023255813952,0.0266233929638366,0.0185185185185185,0.3737623796860865,0.1406056487769901,9
"61 km NNE of Dipayal, Nepal",4.3,81.2904,29.7245,10.0,2023-10-03 23:58:04.608,2023,10,3,0.1860465116279066,0.3247886905645809,0.0388888888888888,0.3737623796860865,0.2121000308860477,8
"36 km NE of Dipayal, Nepal",4.4,81.1691,29.5231,10.0,2023-10-03 19:05:41.024,2023,10,3,0.2093023255813952,0.3247886905645809,0.0395061728395061,0.3737064933268743,0.2203855038035412,8
"35 km NE of Dipayal, Nepal",4.5,81.1706,29.5106,10.0,2023-10-03 11:53:17.879,2023,10,3,0.2325581395348832,0.3247886905645809,0.0395061728395061,0.3701573580436318,0.2279926683947756,8
"45 km NE of Dipayal, Nepal",4.8,81.257,29.5637,10.0,2023-10-03 11:34:10.972,2023,10,3,0.3023255813953487,0.3247886905645809,0.0395061728395061,0.3760354606646053,0.2532929884390846,8
"42 km S of Jurm, Afghanistan",4.4,70.8543,36.4846,192.727,2023-10-03 10:59:09.025,2023,10,3,0.2093023255813952,0.0098138620949646,0.9259259259259258,0.3726430600317996,0.3630872199634809,2
"17 km ENE of Dipayal, Nepal",4.2,81.1092,29.3074,10.0,2023-10-03 09:33:05.019,2023,10,3,0.1627906976744184,0.3247886905645809,0.0388888888888888,0.3691289685193853,0.2032654843273216,8
"25 km E of Dipayal, Nepal",4.8,81.2051,29.2397,10.0,2023-10-03 09:28:43.898,2023,10,3,0.3023255813953487,0.3247886905645809,0.037037037037037,0.3760354606646053,0.2526757044884673,8
"39 km NE of Dipayal, Nepal",5.7,81.242,29.4973,13.0,2023-10-03 09:21:03.018,2023,10,3,0.511627906976744,0.2532309702711532,0.0395061728395061,0.4508072451771592,0.319875139996099,8
"34 km NE of Dipayal, Nepal",4.9,81.2188,29.459,10.0,2023-10-03 08:55:50.480,2023,10,3,0.3255813953488369,0.3247886905645809,0.0395061728395061,0.4568455221327807,0.2735540325430318,8
"218 km NNE of Saga, China",4.1,86.3467,31.0357,10.0,2023-10-03 03:00:28.125,2023,10,3,0.1395348837209298,0.3247886905645809,0.0086419753086419,0.4628682021059976,0.2016251060865307,12
"28 km SE of Sarupathar, India",4.4,97.0376,26.0535,10.0,2023-10-02 14:29:30.012,2023,10,2,0.2093023255813952,0.3247886905645809,0.028395061728395,0.4617929922044449,0.230820700857399,1
"28 km S of Goālpāra, India",4.9,90.5798,25.9206,10.0,2023-10-02 12:45:15.979,2023,10,2,0.3255813953488369,0.3247886905645809,0.0234567901234567,0.4663925388913411,0.2709737393778035,13
"Southern Qinghai, China",4.1,96.2333,33.9769,10.0,2023-10-01 14:16:54.639,2023,10,1,0.1395348837209298,0.3247886905645809,0.0055555555555555,0.4727973747182404,0.2023428770400956,-1
"275 km N of Qamdo, China",4.4,97.416,33.6069,10.0,2023-10-01 11:47:03.334,2023,10,1,0.2093023255813952,0.3247886905645809,0.0030864197530864,0.4727973747182404,0.2261441977406412,-1
"277 km N of Qamdo, China",4.3,97.3249,33.6259,10.0,2023-10-01 11:34:10.037,2023,10,1,0.1860465116279066,0.3247886905645809,0.0043209876543209,0.4734066214923412,0.2184046918483439,-1
"33 km W of Ashkāsham, Afghanistan",4.2,71.1605,36.7147,221.278,2023-09-30 08:30:17.828,2023,9,30,0.1627906976744184,0.0073783479693215,0.982716049382716,0.4734066214923412,0.375511336747907,2
"104 km ENE of Khorugh, Tajikistan",4.0,72.5538,37.9959,126.654,2023-09-28 19:22:06.560,2023,9,28,0.1162790697674416,0.0196280734706315,0.1882716049382716,0.482704040255121,0.1650782000590984,2
"Nicobar Islands, India region",4.3,94.1254,9.3063,10.0,2023-09-28 07:28:10.958,2023,9,28,0.1860465116279066,0.3247886905645809,0.1006172839506172,0.4812479684428074,0.2436549679649879,4
"135 km NNE of Shi Yomi, India",4.0,94.6666,29.7208,10.0,2023-09-27 23:46:44.280,2023,9,27,0.1162790697674416,0.3247886905645809,0.0765432098765432,0.4808572005334794,0.2131592296089074,14
"71 km NNE of Muzaffarābād, Pakistan",4.5,73.8424,34.9414,10.0,2023-09-26 06:53:25.822,2023,9,26,0.2325581395348832,0.3247886905645809,0.0364197530864197,0.4724880361902298,0.2425706651784937,15
"74 km SE of Farkhār, Afghanistan",4.0,70.5223,36.176,100.952,2023-09-26 01:37:06.376,2023,9,26,0.1162790697674416,0.0268823265704477,0.8796296296296295,0.4545354288395355,0.3355059777945542,2
Bay of Bengal,4.4,88.5466,7.6226,10.0,2023-09-25 04:07:55.232,2023,9,25,0.2093023255813952,0.3247886905645809,0.0,0.4545354288395355,0.2226333009205639,-1
"138 km NNW of Sabang, Indonesia",4.6,94.6214,6.9366,10.0,2023-09-24 21:01:37.674,2023,9,24,0.2558139534883721,0.3247886905645809,0.2506172839506173,0.455701106257538,0.3017415432883605,4
"78 km SW of Ashkāsham, Afghanistan",4.3,70.9497,36.1505,98.134,2023-09-24 17:39:03.383,2023,9,24,0.1860465116279066,0.0279065119485215,0.8746913580246913,0.4563697937285358,0.3592212156223509,2
"149 km NNW of Sabang, Indonesia",4.8,94.6399,7.0637,10.0,2023-09-24 16:34:31.139,2023,9,24,0.3023255813953487,0.3247886905645809,0.2512345679012345,0.4577133645171163,0.3184767727823933,4
Myanmar,4.4,95.7323,17.5005,61.226,2023-09-23 20:23:19.849,2023,9,23,0.2093023255813952,0.0498841977131698,0.0290123456790123,0.4575764461986293,0.1616164167313282,16
"38 km N of Yangon, Myanmar",4.8,96.1004,17.1447,10.0,2023-09-23 14:24:34.421,2023,9,23,0.3023255813953487,0.3247886905645809,0.0123456790123456,0.4608512587801425,0.259225234699625,16
"28 km SE of Jurm, Afghanistan",4.1,71.0485,36.6788,215.493,2023-09-22 13:53:51.403,2023,9,22,0.1395348837209298,0.00781993772176,0.9845679012345678,0.4526567185646372,0.364832676826103,2
"33 km SSE of Jurm, Afghanistan",4.4,70.9933,36.5938,204.783,2023-09-22 02:21:45.206,2023,9,22,0.2093023255813952,0.0087030015186669,0.9629629629629628,0.4517236809379987,0.3839308572145956,2
"23 km W of Baghlān, Afghanistan",4.1,68.4533,36.1509,116.624,2023-09-21 06:34:25.819,2023,9,21,0.1395348837209298,0.0220818020612994,0.0660493827160493,0.4517236809379987,0.1386285576373624,2
"83 km NE of Khandūd, Afghanistan",4.6,73.0686,37.4019,54.312,2023-09-19 05:28:39.623,2023,9,19,0.2558139534883721,0.0572631396112428,0.1623456790123456,0.452573654664761,0.2123231365765415,2
"12 km W of Narsingdi, Bangladesh",4.2,90.5926,23.9369,10.0,2023-09-17 06:49:48.834,2023,9,17,0.1627906976744184,0.3247886905645809,0.0061728395061728,0.4544894748576732,0.2078905479323858,-1
"64 km E of Wāngjing, India",4.2,94.7033,24.5796,10.119,2023-09-17 06:37:58.353,2023,9,17,0.1627906976744184,0.3212147731856544,0.1092592592592592,0.4541676667915094,0.2327204023160012,1
"224 km NNE of Shi Yomi, India",4.0,94.8956,30.5044,10.0,2023-09-16 11:23:56.315,2023,9,16,0.1162790697674416,0.3247886905645809,0.0753086419753086,0.4524259478544737,0.208585899731748,14
"37 km SW of Ashkāsham, Afghanistan",4.2,71.2011,36.4706,107.77,2023-09-16 06:48:25.994,2023,9,16,0.1627906976744184,0.0246238890468896,0.941358024691358,0.4545997566099791,0.3666621861121052,2
"13 km WSW of Ashkāsham, Afghanistan",4.1,71.3935,36.6365,112.337,2023-09-16 05:28:07.021,2023,9,16,0.1395348837209298,0.0232630519724206,0.958641975308642,0.4590712023345673,0.3631741464727761,2
"87 km NE of Khandūd, Afghanistan",4.3,73.1308,37.396,72.458,2023-09-15 18:08:36.793,2023,9,15,0.1860465116279066,0.0408580575624272,0.1469135802469136,0.4524259478544735,0.1799230807002735,2
"43 km SSE of Khorugh, Tajikistan",4.3,71.7324,37.1262,134.028,2023-09-15 17:15:09.344,2023,9,15,0.1860465116279066,0.0180566225101888,0.7691358024691357,0.4510295824124145,0.3295688226764606,2
"83 km ESE of Wāngjing, India",5.0,94.8511,24.3645,110.242,2023-09-11 17:32:00.809,2023,9,11,0.3488372093023251,0.0238734308390792,0.1141975308641975,0.4624709367713731,0.2259814041973389,1
"202 km NNE of Shi Yomi, India",4.4,94.7822,30.3231,10.0,2023-09-10 04:01:10.909,2023,9,10,0.2093023255813952,0.3247886905645809,0.0759259259259259,0.4624709367713731,0.242805108591821,14
"217 km NNE of Shi Yomi, India",4.6,94.829,30.4554,10.0,2023-09-10 00:10:51.381,2023,9,10,0.2558139534883721,0.3247886905645809,0.0753086419753086,0.4636346825441015,0.2591044192375178,14
"19 km ENE of Lāla, India",4.8,92.7849,24.6464,47.764,2023-09-09 10:18:30.146,2023,9,9,0.3023255813953487,0.0661806977265993,0.0191358024691358,0.4698637719146058,0.1976226443244967,19
"204 km NNE of Shi Yomi, India",4.8,94.8244,30.3347,34.851,2023-09-08 19:33:41.473,2023,9,8,0.3023255813953487,0.0933127419795337,0.0759259259259259,0.4732654167253231,0.2191134329735354,14
"14 km S of Ashkāsham, Afghanistan",4.1,71.511,36.5543,114.637,2023-09-07 18:04:00.608,2023,9,7,0.1395348837209298,0.022618414912303,0.9277777777777776,0.4782439215177398,0.3581728457025066,2
"57 km ESE of Hakha, Myanmar",4.4,94.1323,22.4521,87.501,2023-09-07 04:59:22.159,2023,9,7,0.2093023255813952,0.0323583665138053,0.0938271604938271,0.4758270290129971,0.176176250057346,1
"61 km E of Khorugh, Tajikistan",4.0,72.2476,37.5277,178.863,2023-09-06 03:05:33.131,2023,9,6,0.1162790697674416,0.0112754082205618,0.2858024691358025,0.4840435550760581,0.1875736770191043,2
"53 km E of Farkhār, Afghanistan",4.6,70.444,36.4881,203.373,2023-09-05 18:02:04.607,2023,9,5,0.2558139534883721,0.0088261536863995,0.9166666666666666,0.4850522227109139,0.3936659222158338,2
"50 km E of Nahrīn, Afghanistan",4.3,69.6911,36.097,114.024,2023-09-05 12:09:35.825,2023,9,5,0.1860465116279066,0.0227877048536301,0.4006172839506173,0.4845610828140396,0.2436516886929351,2
"36 km SSE of Khorugh, Tajikistan",4.4,71.7617,37.2064,134.059,2023-09-04 07:08:12.319,2023,9,4,0.2093023255813952,0.0180503784038395,0.7185185185185184,0.4699615574155851,0.3278922717964156,2
"56 km SSE of Jurm, Afghanistan",4.3,70.9751,36.3718,104.398,2023-09-04 01:38:49.714,2023,9,4,0.1860465116279066,0.025704332469153,0.90679012345679,0.4705389660056488,0.3688207379521004,2
"5 km SW of Ashkāsham, Afghanistan",4.1,71.4936,36.6512,102.322,2023-09-03 21:43:45.667,2023,9,3,0.1395348837209298,0.0264045905632338,0.9462962962962962,0.474288198832245,0.3631556608420447,2
"298 km SSE of Port Blair, India",4.7,93.8879,9.2199,10.0,2023-09-03 09:59:03.213,2023,9,3,0.2790697674418601,0.3247886905645809,0.095679012345679,0.4778944046096048,0.2744755050236567,4
"48 km WSW of Ashkāsham, Afghanistan",4.0,71.0815,36.4444,244.47,2023-09-02 22:34:38.584,2023,9,2,0.1162790697674416,0.0058170015858875,0.9345679012345678,0.4848799495762319,0.3485258925601532,2
"278 km SSE of Port Blair, India",4.2,93.8627,9.4069,10.0,2023-09-01 05:27:51.913,2023,9,1,0.1627906976744184,0.3247886905645809,0.119753086419753,0.4796829868033589,0.2400646364526337,4
"23 km SSW of Tagāb, Afghanistan",4.6,69.5179,34.6691,14.895,2023-08-31 16:53:12.225,2023,8,31,0.2558139534883721,0.2219502597853296,0.0376543209876543,0.4814909528624362,0.2266596718435416,2
"201 km S of Aqqan, China",4.5,81.8208,34.6507,10.0,2023-08-31 08:54:42.049,2023,8,31,0.2325581395348832,0.3247886905645809,0.0179012345679012,0.4801617168016419,0.2390920876405759,17
"32 km W of Ashkāsham, Afghanistan",4.4,71.1738,36.6357,211.373,2023-08-31 01:46:18.910,2023,8,31,0.2093023255813952,0.0081490999683538,0.9753086419753084,0.4731506568229157,0.3900928479628413,2
Xinjiang-Xizang border region,4.2,81.5232,35.9411,10.0,2023-08-30 23:20:26.069,2023,8,30,0.1627906976744184,0.3247886905645809,0.0314814814814814,0.3905950552186325,0.2046335454803569,-1
"41 km N of Ishqoshim, Tajikistan",4.0,71.5795,37.1018,190.318,2023-08-29 03:02:22.966,2023,8,29,0.1162790697674416,0.0100526139623028,0.841358024691358,0.3815385228363813,0.310781112507477,2
"117 km ESE of Port Blair, India",4.3,93.6704,11.1246,125.227,2023-08-28 22:20:12.739,2023,8,28,0.1860465116279066,0.0199533803496217,0.0796296296296296,0.3782396668409319,0.1467479815907199,4
"43 km ESE of Farkhār, Afghanistan",4.8,70.3356,36.4901,202.515,2023-08-28 04:35:08.795,2023,8,28,0.3023255813953487,0.0089019282259342,0.9030864197530863,0.3888693822512518,0.392141447820815,2
"222 km S of Aqqan, China",4.6,81.5254,34.4965,10.0,2023-08-26 11:23:06.308,2023,8,26,0.2558139534883721,0.3247886905645809,0.0228395061728395,0.3759910225339044,0.2328405862853709,17
"33 km SSE of Jurm, Afghanistan",4.1,71.0049,36.5918,210.505,2023-08-26 11:21:36.084,2023,8,26,0.1395348837209298,0.0082200831966355,0.9629629629629628,0.3759910225339044,0.3480316242223107,2
"40 km SW of Ashkāsham, Afghanistan",4.2,71.1784,36.4588,103.804,2023-08-25 11:34:24.696,2023,8,25,0.1627906976744184,0.0259018620667323,0.9388888888888888,0.3771447122206323,0.3547461387580466,2
"Nicobar Islands, India region",4.2,93.8846,9.1639,10.0,2023-08-23 13:24:21.524,2023,8,23,0.1627906976744184,0.3247886905645809,0.0925925925925925,0.3782396668409317,0.2180580150014795,4
"Nicobar Islands, India region",4.4,93.8083,9.0904,10.0,2023-08-23 13:13:33.336,2023,8,23,0.2093023255813952,0.3247886905645809,0.091358024691358,0.3771336358549793,0.2338625381457199,4
"216 km WSW of Qamdo, China",4.2,95.0584,30.4403,10.0,2023-08-22 21:09:47.028,2023,8,22,0.1627906976744184,0.3247886905645809,0.0777777777777777,0.3714641444300945,0.2133379829361502,14
"208 km NNE of Shi Yomi, India",4.9,94.8494,30.3642,31.914,2023-08-22 18:46:54.966,2023,8,22,0.3255813953488369,0.1024555156730209,0.0759259259259259,0.3871899650786826,0.216627343533632,14
"52 km ENE of Khorugh, Tajikistan",4.1,72.0545,37.7392,117.816,2023-08-21 14:12:26.659,2023,8,21,0.1395348837209298,0.0217685013751713,0.2746913580246913,0.3837328909911704,0.1805121078009666,2
"43 km WNW of Yenangyaung, Myanmar",4.5,94.4893,20.6207,81.737,2023-08-21 10:42:06.204,2023,8,21,0.2325581395348832,0.0352499250398675,0.024074074074074,0.3837328909911704,0.1537862822643701,1
"38 km SSE of Jurm, Afghanistan",4.5,70.9438,36.5249,182.685,2023-08-21 04:40:02.617,2023,8,21,0.2325581395348832,0.0108504647900436,0.9469135802469136,0.3768677054170313,0.3773665159090031,2
"51 km SW of Chauk, Myanmar",4.7,94.4043,20.6364,61.128,2023-08-20 07:42:43.181,2023,8,20,0.2790697674418601,0.0499773133848169,0.024074074074074,0.3823806394717187,0.1735443613901315,1
"201 km NNE of Shi Yomi, India",4.6,94.9315,30.2806,10.0,2023-08-19 23:06:55.832,2023,8,19,0.2558139534883721,0.3247886905645809,0.0771604938271604,0.3823806394717187,0.2473792757396233,14
Tajikistan,4.2,72.6948,37.2579,90.602,2023-08-19 19:40:44.241,2023,8,19,0.1627906976744184,0.0309532750522852,0.2425925925925926,0.3838526187472262,0.1829411039093498,2
"31 km S of Tezpur, India",4.8,92.845,26.3499,35.0,2023-08-19 15:20:35.313,2023,8,19,0.3023255813953487,0.0928886710951395,0.0246913580246913,0.3838526187472262,0.1927868535804137,18
"205 km N of Shi Yomi, India",5.0,94.7507,30.3522,10.0,2023-08-19 14:46:08.434,2023,8,19,0.3488372093023251,0.3247886905645809,0.0759259259259259,0.403587048483623,0.2828097346509839,14
"65 km N of Khandūd, Afghanistan",4.2,72.3175,37.5458,192.042,2023-08-19 05:38:24.520,2023,8,19,0.1627906976744184,0.0098811449748714,0.2753086419753086,0.3966968972200547,0.1877787255065997,2
"65 km S of Jurm, Afghanistan",4.6,70.8513,36.2782,101.283,2023-08-19 03:43:26.360,2023,8,19,0.2558139534883721,0.0267657302758743,0.9006172839506172,0.3946381494742622,0.3805763596986924,2
"50 km NE of Lobuche, Nepal",4.3,87.1512,28.2888,79.496,2023-08-18 17:49:38.408,2023,8,18,0.1860465116279066,0.0364859400628225,0.0506172839506172,0.3950930517236788,0.146156042831679,0
"225 km NE of Burang, China",4.4,82.939,31.6469,10.0,2023-08-18 10:06:12.181,2023,8,18,0.2093023255813952,0.3247886905645809,0.0055555555555555,0.3904666966692524,0.2144118799839103,-1
"Nicobar Islands, India region",4.7,93.9692,9.1561,10.0,2023-08-18 07:32:38.219,2023,8,18,0.2790697674418601,0.3247886905645809,0.0907407407407407,0.3931428004776925,0.2605281965026353,4
"Nicobar Islands, India region",4.6,93.9337,9.0272,10.0,2023-08-18 06:40:50.838,2023,8,18,0.2558139534883721,0.3247886905645809,0.0907407407407407,0.3929727560058637,0.2523631549481402,4
"265 km SSE of Port Blair, India",4.7,93.9359,9.5714,10.0,2023-08-18 06:37:33.342,2023,8,18,0.2790697674418601,0.3247886905645809,0.1407407407407407,0.3949344244029872,0.2732969400914295,4
"174 km NNW of Sabang, Indonesia",4.3,94.7353,7.3563,96.53,2023-08-17 21:20:03.638,2023,8,17,0.1860465116279066,0.028515907770008,0.2469135802469136,0.3862393800900406,0.1919095580875038,4
"16 km NW of Karīmganj, India",5.3,92.2481,24.9796,36.648,2023-08-14 14:49:48.667,2023,8,14,0.4186046511627903,0.0884221564830039,0.0111111111111111,0.4220542207948904,0.2347030779247389,19
"295 km SSE of Port Blair, India",4.8,93.9135,9.254,10.0,2023-08-14 11:12:21.187,2023,8,14,0.3023255813953487,0.3247886905645809,0.0969135802469135,0.4218463196144378,0.2745164691334113,4
"110 km WSW of Bamboo Flat, India",4.6,91.8215,11.2401,18.719,2023-08-14 10:33:27.596,2023,8,14,0.2558139534883721,0.1771347411530567,0.028395061728395,0.4214599453370827,0.2041363262418555,4
"47 km SE of Farkhār, Afghanistan",4.2,70.2011,36.2423,144.421,2023-08-13 09:21:48.450,2023,8,13,0.1627906976744184,0.0161124001758024,0.8277777777777777,0.4235855734356802,0.3314871246897936,2
"185 km N of Nagqu, China",4.1,92.2948,33.1356,10.0,2023-08-12 20:46:20.007,2023,8,12,0.1395348837209298,0.3247886905645809,0.0129629629629629,0.4150680683208257,0.1955353329323352,20
"Nicobar Islands, India region",4.5,93.8372,9.5521,10.0,2023-08-10 21:25:57.660,2023,8,10,0.2325581395348832,0.3247886905645809,0.1438271604938271,0.4150982598469233,0.2608140505788496,4
"154 km SSE of Port Blair, India",4.1,93.4368,10.4485,116.866,2023-08-10 18:13:36.311,2023,8,10,0.1395348837209298,0.0220176830467666,0.1006172839506172,0.4197516926995034,0.1424587049565969,4
"137 km NE of Sarāhan, India",4.7,78.602,32.5435,14.338,2023-08-09 17:44:20.929,2023,8,9,0.2790697674418601,0.2303425770152166,0.0049382716049382,0.4166251001459621,0.218988395781584,-1
Myanmar,4.3,94.4277,23.6484,125.576,2023-08-09 07:53:51.524,2023,8,9,0.1860465116279066,0.0198731427807339,0.132716049382716,0.4106159394289417,0.164855968024971,1
"Nicobar Islands, India region",4.5,93.9087,9.0073,10.0,2023-08-08 19:29:05.114,2023,8,8,0.2325581395348832,0.3247886905645809,0.091358024691358,0.4052912842187076,0.2462257202839999,4
"41 km N of Ishqoshim, Tajikistan",4.4,71.5785,37.0985,116.177,2023-08-08 10:42:25.065,2023,8,8,0.2093023255813952,0.0222009331652799,0.8419753086419752,0.4052912842187076,0.3500935670381083,2
"39 km ENE of Mawlaik, Myanmar",4.3,94.78,23.7427,109.02,2023-08-07 20:57:44.100,2023,8,7,0.1860465116279066,0.0242401948717589,0.1228395061728395,0.3963176256535566,0.1613338481789504,1
